Secuencia,Mano,Punto,X,Y,Z
1,Derecha,9,0.29113060235977173,0.7786983847618103,-0.028826329857110977
1,Derecha,10,0.33279523253440857,0.6799662709236145,-0.03996719792485237
1,Derecha,11,0.35946106910705566,0.6212587356567383,-0.04301236942410469
1,Derecha,12,0.3802112936973572,0.5775792598724365,-0.04408082365989685
1,Derecha,13,0.3231930434703827,0.8066125512123108,-0.037131063640117645
1,Derecha,14,0.3618749976158142,0.7150119543075562,-0.04685009643435478
1,Derecha,15,0.38487541675567627,0.6609193086624146,-0.04976384714245796
1,Derecha,16,0.40157511830329895,0.6190697550773621,-0.05081195384263992
1,Derecha,17,0.3512476086616516,0.8400937914848328,-0.04449373483657837
1,Derecha,18,0.38200798630714417,0.7685317993164062,-0.05301004275679588
1,Derecha,19,0.3993665277957916,0.7250432968139648,-0.05434776842594147
1,Derecha,20,0.41343724727630615,0.6890063285827637,-0.05384717136621475
1,Derecha,0,0.2509441673755646,0.9643102884292603,4.0715366367294337e-07
1,Derecha,1,0.2226356565952301,0.8919182419776917,0.00387157523073256
1,Derecha,2,0.22019580006599426,0.8051660060882568,-0.0005647073849104345
1,Derecha,3,0.22336158156394958,0.7412662506103516,-0.005804028827697039
1,Derecha,4,0.2070482224225998,0.7028624415397644,-0.012406525202095509
1,Derecha,5,0.24958986043930054,0.771742582321167,-0.025442803278565407
1,Derecha,6,0.29093921184539795,0.675621509552002,-0.04221464693546295
1,Derecha,7,0.31952211260795593,0.6215262413024902,-0.049943141639232635
1,Derecha,8,0.34164053201675415,0.5837758183479309,-0.05309141054749489
1,Derecha,9,0.2797357141971588,0.7932397127151489,-0.03640976548194885
1,Derecha,10,0.3226531744003296,0.6868780851364136,-0.04964035004377365
1,Derecha,11,0.3504582345485687,0.6243953108787537,-0.0550195649266243
1,Derecha,12,0.3719397783279419,0.5763464570045471,-0.0582582987844944
1,Derecha,13,0.3108389377593994,0.8213669061660767,-0.045796770602464676
1,Derecha,14,0.3511616289615631,0.720990002155304,-0.05654650926589966
1,Derecha,15,0.3769384026527405,0.6631284356117249,-0.06114785745739937
1,Derecha,16,0.3968634307384491,0.6185373067855835,-0.06397981196641922
1,Derecha,17,0.34056800603866577,0.8534784317016602,-0.05414663627743721
1,Derecha,18,0.3716469407081604,0.7775205373764038,-0.06378397345542908
1,Derecha,19,0.3902429938316345,0.7316663265228271,-0.06610806286334991
1,Derecha,20,0.4068567752838135,0.6920999884605408,-0.0666220635175705
1,Derecha,0,0.2649019956588745,0.9359894394874573,-2.0818002610667463e-07
1,Derecha,1,0.21686016023159027,0.8726735711097717,0.012082994915544987
1,Derecha,2,0.2048431932926178,0.7877539992332458,0.015276994556188583
1,Derecha,3,0.19775554537773132,0.7274821996688843,0.01564871519804001
1,Derecha,4,0.17340637743473053,0.7011980414390564,0.015369145199656487
1,Derecha,5,0.24675464630126953,0.6948330998420715,0.0064694443717598915
1,Derecha,6,0.2733897268772125,0.6061119437217712,-0.0006559385219588876
1,Derecha,7,0.2845902442932129,0.5789496898651123,-0.007353583816438913
1,Derecha,8,0.29035985469818115,0.5655927062034607,-0.010792057029902935
1,Derecha,9,0.286725789308548,0.7079444527626038,-0.003878806484863162
1,Derecha,10,0.3114907443523407,0.618219256401062,-0.0019387254724279046
1,Derecha,11,0.32000991702079773,0.5859904885292053,-0.0017148855840787292
1,Derecha,12,0.32533133029937744,0.5672685503959656,-0.0034783370792865753
1,Derecha,13,0.3197551965713501,0.7378596663475037,-0.014053687453269958
1,Derecha,14,0.3374621570110321,0.653835654258728,-0.01252923533320427
1,Derecha,15,0.34152981638908386,0.6243880391120911,-0.009434348903596401
1,Derecha,16,0.3427072763442993,0.6070902347564697,-0.009463845752179623
1,Derecha,17,0.34731703996658325,0.7763683795928955,-0.02337796799838543
1,Derecha,18,0.3609267771244049,0.7201517820358276,-0.018927576020359993
1,Derecha,19,0.3643299639225006,0.699347734451294,-0.011116686277091503
1,Derecha,20,0.36499714851379395,0.6863274574279785,-0.006471260916441679
1,Derecha,0,0.2515530288219452,0.9999979734420776,2.0129628808263078e-07
1,Derecha,1,0.20977653563022614,0.9233598113059998,0.004501682240515947
1,Derecha,2,0.1959991455078125,0.8276466131210327,0.002657276578247547
1,Derecha,3,0.1920507401227951,0.7517864108085632,-0.0002652557159308344
1,Derecha,4,0.16508083045482635,0.7173621654510498,-0.003463644301518798
1,Derecha,5,0.20785850286483765,0.8016999363899231,-0.020214973017573357
1,Derecha,6,0.22778818011283875,0.6898345351219177,-0.03619182109832764
1,Derecha,7,0.24480532109737396,0.6264894008636475,-0.043778229504823685
1,Derecha,8,0.25689250230789185,0.5797609686851501,-0.04713071137666702
1,Derecha,9,0.24298518896102905,0.8176408410072327,-0.03148571401834488
1,Derecha,10,0.2638198733329773,0.6944451928138733,-0.045027393847703934
1,Derecha,11,0.2783285677433014,0.6194618344306946,-0.05083247646689415
1,Derecha,12,0.2896435260772705,0.5610690712928772,-0.053813427686691284
1,Derecha,13,0.2816082537174225,0.843307375907898,-0.041330691426992416
1,Derecha,14,0.30106979608535767,0.7314307689666748,-0.05375396087765694
1,Derecha,15,0.31414979696273804,0.6629852652549744,-0.05942702665925026
1,Derecha,16,0.3237625062465668,0.6086221933364868,-0.06233764439821243
1,Derecha,17,0.32036715745925903,0.8737629652023315,-0.05008414760231972
1,Derecha,18,0.3389108180999756,0.7967662811279297,-0.060927264392375946
1,Derecha,19,0.3495224714279175,0.7494901418685913,-0.06330528855323792
1,Derecha,20,0.35858359932899475,0.7089365720748901,-0.06355408579111099
1,Derecha,0,0.26820966601371765,0.962397575378418,3.818223959228817e-08
1,Derecha,1,0.22052952647209167,0.8980542421340942,0.0024115678388625383
1,Derecha,2,0.20291458070278168,0.8131862878799438,-0.002378492383286357
1,Derecha,3,0.1961001455783844,0.7413850426673889,-0.0064424313604831696
1,Derecha,4,0.17002823948860168,0.7077107429504395,-0.011067808605730534
1,Derecha,5,0.22435647249221802,0.7835162281990051,-0.03265369310975075
1,Derecha,6,0.2524896264076233,0.6779486536979675,-0.04649382829666138
1,Derecha,7,0.26946309208869934,0.6271371245384216,-0.05081188306212425
1,Derecha,8,0.2819172441959381,0.5874600410461426,-0.051980845630168915
1,Derecha,9,0.2618660628795624,0.8034947514533997,-0.040907345712184906
1,Derecha,10,0.2884926497936249,0.6846664547920227,-0.05018923804163933
1,Derecha,11,0.30157801508903503,0.6211588978767395,-0.049296535551548004
1,Derecha,12,0.3129943907260895,0.5723894238471985,-0.04988601431250572
1,Derecha,13,0.29879847168922424,0.8309445381164551,-0.04711974784731865
1,Derecha,14,0.3248049020767212,0.7227426171302795,-0.05611362308263779
1,Derecha,15,0.33535686135292053,0.6639851331710815,-0.05620495602488518
1,Derecha,16,0.3423701524734497,0.6145790815353394,-0.05745667591691017
1,Derecha,17,0.3323579728603363,0.8614473342895508,-0.05207539349794388
1,Derecha,18,0.3533827066421509,0.7916150689125061,-0.05946706235408783
1,Derecha,19,0.3625507354736328,0.7492206692695618,-0.05783635377883911
1,Derecha,20,0.3683227300643921,0.7089674472808838,-0.05679462477564812
2,Derecha,0,0.25664567947387695,0.8768443465232849,-2.6869264146966998e-08
2,Derecha,1,0.2154586911201477,0.8064215183258057,0.007698060944676399
2,Derecha,2,0.21133601665496826,0.7253300547599792,0.010328317992389202
2,Derecha,3,0.21396633982658386,0.6617267727851868,0.012479226104915142
2,Derecha,4,0.20201262831687927,0.623981237411499,0.014374040998518467
2,Derecha,5,0.2522209882736206,0.6696886420249939,-0.013517011888325214
2,Derecha,6,0.28629055619239807,0.5749371647834778,-0.024288838729262352
2,Derecha,7,0.3053790330886841,0.5279483199119568,-0.028086615726351738
2,Derecha,8,0.32117652893066406,0.49285364151000977,-0.02892078459262848
2,Derecha,9,0.2858227491378784,0.6854925751686096,-0.021996455267071724
2,Derecha,10,0.32277849316596985,0.5757710933685303,-0.027597833424806595
2,Derecha,11,0.3444490432739258,0.5173751711845398,-0.026811638846993446
2,Derecha,12,0.3639141321182251,0.4741969704627991,-0.02655111812055111
2,Derecha,13,0.3164060115814209,0.7126873135566711,-0.0294550321996212
2,Derecha,14,0.35065650939941406,0.6114316582679749,-0.0359761007130146
2,Derecha,15,0.36868786811828613,0.5568743944168091,-0.03827551379799843
2,Derecha,16,0.38363033533096313,0.5150421857833862,-0.039965856820344925
2,Derecha,17,0.34276580810546875,0.745128870010376,-0.03571699559688568
2,Derecha,18,0.3702165484428406,0.6800510883331299,-0.04336552321910858
2,Derecha,19,0.386451780796051,0.6400191783905029,-0.04563477635383606
2,Derecha,20,0.401562362909317,0.6065568923950195,-0.046447042375802994
2,Derecha,0,0.25547778606414795,0.9094482660293579,3.0485972501992364e-07
2,Derecha,1,0.22676703333854675,0.8301640748977661,0.006180077325552702
2,Derecha,2,0.22280359268188477,0.7488750219345093,0.004737438168376684
2,Derecha,3,0.2240190953016281,0.6870121359825134,0.0016428458038717508
2,Derecha,4,0.20941199362277985,0.6500577330589294,-0.002604252193123102
2,Derecha,5,0.2613755762577057,0.7053508758544922,-0.0131820784881711
2,Derecha,6,0.3034650683403015,0.6125199794769287,-0.027685005217790604
2,Derecha,7,0.33071550726890564,0.5578703880310059,-0.03538263216614723
2,Derecha,8,0.3515632152557373,0.5198274254798889,-0.03842686861753464
2,Derecha,9,0.294368714094162,0.7191390991210938,-0.024527249857783318
2,Derecha,10,0.33455201983451843,0.6121047735214233,-0.034627772867679596
2,Derecha,11,0.3602735996246338,0.5489861965179443,-0.039346612989902496
2,Derecha,12,0.37901926040649414,0.5042423605918884,-0.04171820729970932
2,Derecha,13,0.32550352811813354,0.741441011428833,-0.034935709089040756
2,Derecha,14,0.36299198865890503,0.6412790417671204,-0.043603286147117615
2,Derecha,15,0.38453638553619385,0.5834922790527344,-0.04713783413171768
2,Derecha,16,0.4004009962081909,0.5402634143829346,-0.048937879502773285
2,Derecha,17,0.3540530800819397,0.7716928124427795,-0.04459737613797188
2,Derecha,18,0.3850482106208801,0.6983844637870789,-0.05240964889526367
2,Derecha,19,0.4040956497192383,0.6562872529029846,-0.05277586355805397
2,Derecha,20,0.42038074135780334,0.6225394010543823,-0.05149029940366745
2,Derecha,0,0.2681974172592163,0.9152775406837463,2.9025139269833744e-07
2,Derecha,1,0.23125910758972168,0.8405893445014954,0.004609276074916124
2,Derecha,2,0.22324422001838684,0.7545258402824402,0.004294965416193008
2,Derecha,3,0.22153624892234802,0.6875098943710327,0.002840873785316944
2,Derecha,4,0.20208224654197693,0.6540558934211731,0.0007757585844956338
2,Derecha,5,0.26774418354034424,0.7073327898979187,-0.007796111516654491
2,Derecha,6,0.3089119493961334,0.6157305240631104,-0.0169808492064476
2,Derecha,7,0.3337871730327606,0.5609889030456543,-0.021228324621915817
2,Derecha,8,0.3518827557563782,0.523459255695343,-0.022429663687944412
2,Derecha,9,0.30461442470550537,0.7203202843666077,-0.01578463800251484
2,Derecha,10,0.34034615755081177,0.6151821613311768,-0.020828882232308388
2,Derecha,11,0.3616425395011902,0.5529009103775024,-0.022958457469940186
2,Derecha,12,0.3766932487487793,0.5081993341445923,-0.02401711791753769
2,Derecha,13,0.3378504514694214,0.7399828433990479,-0.022953130304813385
2,Derecha,14,0.36784079670906067,0.6405022740364075,-0.02684059366583824
2,Derecha,15,0.3850778639316559,0.5822457075119019,-0.02933744713664055
2,Derecha,16,0.3962159752845764,0.5394440293312073,-0.031144920736551285
2,Derecha,17,0.367178350687027,0.7651475667953491,-0.029507750645279884
2,Derecha,18,0.3907279372215271,0.690780758857727,-0.03341798856854439
2,Derecha,19,0.4045891761779785,0.64676433801651,-0.033154476433992386
2,Derecha,20,0.41429638862609863,0.6113576292991638,-0.03194814175367355
2,Derecha,0,0.2711985409259796,0.872458815574646,-9.440518056180736e-08
2,Derecha,1,0.2259942889213562,0.8091874718666077,0.01597471721470356
2,Derecha,2,0.2128765881061554,0.729550838470459,0.014092001132667065
2,Derecha,3,0.203273743391037,0.6732757091522217,0.009450887329876423
2,Derecha,4,0.17433089017868042,0.6457006335258484,0.002662935061380267
2,Derecha,5,0.24609366059303284,0.6308904886245728,-0.02232201211154461
2,Derecha,6,0.2756190896034241,0.5333103537559509,-0.04099566489458084
2,Derecha,7,0.29329192638397217,0.4883337616920471,-0.050901856273412704
2,Derecha,8,0.305002361536026,0.4562929570674896,-0.05646170675754547
2,Derecha,9,0.2806142568588257,0.6499404311180115,-0.03814300149679184
2,Derecha,10,0.3068610727787018,0.5400687456130981,-0.05324466526508331
2,Derecha,11,0.3248949944972992,0.48618292808532715,-0.058131083846092224
2,Derecha,12,0.33914628624916077,0.44826966524124146,-0.06226580962538719
2,Derecha,13,0.3124677836894989,0.6866682767868042,-0.05149393901228905
2,Derecha,14,0.3331131041049957,0.5827065110206604,-0.06673993170261383
2,Derecha,15,0.3464788496494293,0.5371971130371094,-0.0704062357544899
2,Derecha,16,0.3571016788482666,0.5037665963172913,-0.0728442594408989
2,Derecha,17,0.340672105550766,0.7321444153785706,-0.062230415642261505
2,Derecha,18,0.3569379150867462,0.6710121035575867,-0.07562626898288727
2,Derecha,19,0.3675702214241028,0.6316855549812317,-0.07965093106031418
2,Derecha,20,0.37586551904678345,0.5952740907669067,-0.08183341473340988
2,Derecha,0,0.2744475305080414,0.9441543221473694,2.641688183757651e-07
2,Derecha,1,0.2199668288230896,0.8828637003898621,-0.003822252620011568
2,Derecha,2,0.19786643981933594,0.7894428968429565,-0.010876012966036797
2,Derecha,3,0.1903444528579712,0.712127685546875,-0.016022589057683945
2,Derecha,4,0.16301923990249634,0.6739973425865173,-0.021636884659528732
2,Derecha,5,0.22452786564826965,0.755147397518158,-0.042911071330308914
2,Derecha,6,0.2532299757003784,0.6377607583999634,-0.06381375342607498
2,Derecha,7,0.2749350070953369,0.575256884098053,-0.07251817733049393
2,Derecha,8,0.2909855544567108,0.5288108587265015,-0.07646390050649643
2,Derecha,9,0.2664419114589691,0.7710967063903809,-0.05002892017364502
2,Derecha,10,0.29059290885925293,0.6468197107315063,-0.0672609731554985
2,Derecha,11,0.3073078393936157,0.5759904384613037,-0.07191198319196701
2,Derecha,12,0.32141613960266113,0.5202590227127075,-0.07481108605861664
2,Derecha,13,0.3067581057548523,0.7950147390365601,-0.05552400276064873
2,Derecha,14,0.32582005858421326,0.6825253963470459,-0.07331281155347824
2,Derecha,15,0.33856266736984253,0.6157275438308716,-0.08115269243717194
2,Derecha,16,0.3492027819156647,0.5625908970832825,-0.08586271852254868
2,Derecha,17,0.3435870409011841,0.821212887763977,-0.0598989799618721
2,Derecha,18,0.36564791202545166,0.754271388053894,-0.07906662672758102
2,Derecha,19,0.3761192560195923,0.7081477046012878,-0.0875067263841629
2,Derecha,20,0.3845579922199249,0.6649417877197266,-0.0918111503124237
3,Derecha,0,0.2689551115036011,0.9168134927749634,7.388005229813643e-08
3,Derecha,1,0.23172129690647125,0.8457951545715332,0.0032236198894679546
3,Derecha,2,0.22931641340255737,0.7656925320625305,-0.0013493800070136786
3,Derecha,3,0.23627762496471405,0.7007790207862854,-0.00663110613822937
3,Derecha,4,0.22142238914966583,0.6587325930595398,-0.012828816659748554
3,Derecha,5,0.2659305930137634,0.7194538712501526,-0.02706826664507389
3,Derecha,6,0.30193158984184265,0.6203380227088928,-0.043639879673719406
3,Derecha,7,0.32426685094833374,0.5714244842529297,-0.05130632221698761
3,Derecha,8,0.3417789340019226,0.534275472164154,-0.054596830159425735
3,Derecha,9,0.2993730902671814,0.739241361618042,-0.03732748329639435
3,Derecha,10,0.34137454628944397,0.6285465955734253,-0.049445100128650665
3,Derecha,11,0.36609041690826416,0.5660375356674194,-0.05387861281633377
3,Derecha,12,0.3867906928062439,0.5201742053031921,-0.05702586844563484
3,Derecha,13,0.33217963576316833,0.7704582810401917,-0.046034663915634155
3,Derecha,14,0.3707718849182129,0.6709021329879761,-0.055977318435907364
3,Derecha,15,0.39275750517845154,0.6156400442123413,-0.060148198157548904
3,Derecha,16,0.4094226360321045,0.5758033990859985,-0.06296040117740631
3,Derecha,17,0.36207520961761475,0.8074557781219482,-0.05378396436572075
3,Derecha,18,0.39464467763900757,0.7391445636749268,-0.06022937595844269
3,Derecha,19,0.4137047827243805,0.6991344690322876,-0.060109011828899384
3,Derecha,20,0.42976275086402893,0.666833221912384,-0.05942255258560181
3,Derecha,0,0.2631027102470398,0.9241869449615479,3.6700561167890555e-07
3,Derecha,1,0.22983452677726746,0.8488968014717102,0.003435438498854637
3,Derecha,2,0.2256566435098648,0.7675068378448486,0.0006667393026873469
3,Derecha,3,0.2305750846862793,0.7046236395835876,-0.002961820689961314
3,Derecha,4,0.216698557138443,0.6676620244979858,-0.00779186375439167
3,Derecha,5,0.27229413390159607,0.7265464067459106,-0.016593439504504204
3,Derecha,6,0.3107720613479614,0.6343157887458801,-0.029126469045877457
3,Derecha,7,0.33494439721107483,0.5814531445503235,-0.0344901867210865
3,Derecha,8,0.35389551520347595,0.5449748635292053,-0.03616912290453911
3,Derecha,9,0.3061850070953369,0.74202561378479,-0.02622097171843052
3,Derecha,10,0.3459497392177582,0.6376699805259705,-0.03581789508461952
3,Derecha,11,0.3697383403778076,0.575263261795044,-0.03935033828020096
3,Derecha,12,0.3881053030490875,0.529876172542572,-0.04092948138713837
3,Derecha,13,0.33689820766448975,0.766677975654602,-0.03483442962169647
3,Derecha,14,0.3738926947116852,0.6697162389755249,-0.04283783957362175
3,Derecha,15,0.39540109038352966,0.6120479106903076,-0.045696571469306946
3,Derecha,16,0.41142013669013977,0.5685446262359619,-0.04711154103279114
3,Derecha,17,0.36378735303878784,0.7991093397140503,-0.04272255301475525
3,Derecha,18,0.39515674114227295,0.7270512580871582,-0.04825486242771149
3,Derecha,19,0.41335850954055786,0.6838690042495728,-0.047283973544836044
3,Derecha,20,0.4280931055545807,0.6478833556175232,-0.04548534378409386
3,Derecha,0,0.26206594705581665,0.9336865544319153,3.2139357131200086e-07
3,Derecha,1,0.2289373278617859,0.8552084565162659,0.0039686704985797405
3,Derecha,2,0.22645223140716553,0.7711372375488281,0.0017041666433215141
3,Derecha,3,0.23107844591140747,0.705306351184845,-0.0017683434998616576
3,Derecha,4,0.21470341086387634,0.6691646575927734,-0.006341195665299892
3,Derecha,5,0.2678724527359009,0.7330912947654724,-0.014614487066864967
3,Derecha,6,0.3091772794723511,0.6423649191856384,-0.026787124574184418
3,Derecha,7,0.3357001841068268,0.588134765625,-0.03268645703792572
3,Derecha,8,0.3557720184326172,0.5502792000770569,-0.03503583371639252
3,Derecha,9,0.30333733558654785,0.7485409379005432,-0.024326710030436516
3,Derecha,10,0.34373411536216736,0.6436247229576111,-0.033331140875816345
3,Derecha,11,0.3684924840927124,0.5792294144630432,-0.037788212299346924
3,Derecha,12,0.3868670165538788,0.531557559967041,-0.0403025858104229
3,Derecha,13,0.33612892031669617,0.7722505331039429,-0.033003825694322586
3,Derecha,14,0.3736788332462311,0.6725343465805054,-0.04084516689181328
3,Derecha,15,0.3966076374053955,0.6134341955184937,-0.045642901211977005
3,Derecha,16,0.41293931007385254,0.5691103935241699,-0.04852399602532387
3,Derecha,17,0.36466363072395325,0.8028336763381958,-0.040862396359443665
3,Derecha,18,0.396572083234787,0.7280175089836121,-0.047452326864004135
3,Derecha,19,0.41466212272644043,0.6831819415092468,-0.04881768301129341
3,Derecha,20,0.4283299446105957,0.6461132764816284,-0.04871336370706558
3,Derecha,0,0.2644650936126709,0.8623881936073303,-3.263555825583353e-08
3,Derecha,1,0.22074106335639954,0.8074741363525391,0.012385286390781403
3,Derecha,2,0.20648957788944244,0.7280064225196838,0.010909246280789375
3,Derecha,3,0.1953350305557251,0.673528254032135,0.006635080557316542
3,Derecha,4,0.17189687490463257,0.645959198474884,0.0005913752829656005
3,Derecha,5,0.2384181171655655,0.6370950937271118,-0.011109662242233753
3,Derecha,6,0.2662839889526367,0.5389150381088257,-0.02354026772081852
3,Derecha,7,0.28283682465553284,0.4953599274158478,-0.030510015785694122
3,Derecha,8,0.2927771210670471,0.46371588110923767,-0.034362368285655975
3,Derecha,9,0.2741878628730774,0.6496553421020508,-0.02475915476679802
3,Derecha,10,0.3039196729660034,0.5366928577423096,-0.030401941388845444
3,Derecha,11,0.3219528794288635,0.4853639006614685,-0.03279644995927811
3,Derecha,12,0.33616191148757935,0.4486064016819,-0.036057423800230026
3,Derecha,13,0.3075525760650635,0.679456353187561,-0.0372723750770092
3,Derecha,14,0.33372199535369873,0.578545093536377,-0.04422454535961151
3,Derecha,15,0.3493479788303375,0.5330555438995361,-0.04831507429480553
3,Derecha,16,0.36125609278678894,0.4973103404045105,-0.05281328782439232
3,Derecha,17,0.33573243021965027,0.7191081047058105,-0.04803056642413139
3,Derecha,18,0.3587249517440796,0.6614917516708374,-0.05389062687754631
3,Derecha,19,0.37141725420951843,0.6259133815765381,-0.05544015392661095
3,Derecha,20,0.38126981258392334,0.5924910306930542,-0.05717878043651581
3,Derecha,0,0.24761298298835754,0.9337962865829468,2.612625280562497e-07
3,Derecha,1,0.20186465978622437,0.8650618195533752,0.0008359273197129369
3,Derecha,2,0.1823672652244568,0.7676788568496704,-0.0028179162181913853
3,Derecha,3,0.17372143268585205,0.6954834461212158,-0.006936840713024139
3,Derecha,4,0.14717619121074677,0.6652687788009644,-0.012371625751256943
3,Derecha,5,0.2103421688079834,0.7223454713821411,-0.02888953499495983
3,Derecha,6,0.2272050529718399,0.6072367429733276,-0.0494193434715271
3,Derecha,7,0.2425367832183838,0.5398926734924316,-0.06047708913683891
3,Derecha,8,0.25511765480041504,0.48799580335617065,-0.06657417118549347
3,Derecha,9,0.24464187026023865,0.7363580465316772,-0.04068562388420105
3,Derecha,10,0.2623250186443329,0.6115813851356506,-0.057959895581007004
3,Derecha,11,0.27392417192459106,0.5353204011917114,-0.06589779257774353
3,Derecha,12,0.2832324504852295,0.4740966558456421,-0.0709182471036911
3,Derecha,13,0.28125253319740295,0.760848879814148,-0.05139445140957832
3,Derecha,14,0.29947149753570557,0.6435209512710571,-0.06744211912155151
3,Derecha,15,0.3098173439502716,0.573481023311615,-0.07430186122655869
3,Derecha,16,0.3179108202457428,0.5186254978179932,-0.07807855308055878
3,Derecha,17,0.317746639251709,0.7914329171180725,-0.06147681921720505
3,Derecha,18,0.33604565262794495,0.7060006856918335,-0.07642843574285507
3,Derecha,19,0.3453787863254547,0.6531839966773987,-0.08122443407773972
3,Derecha,20,0.3544366955757141,0.6096963882446289,-0.08323227614164352
3,Derecha,0,0.25160160660743713,0.9635254740715027,4.318249864354584e-07
3,Derecha,1,0.20603422820568085,0.8875460028648376,0.00027641659835353494
3,Derecha,2,0.18566641211509705,0.7864173054695129,-0.004955407232046127
3,Derecha,3,0.17712679505348206,0.7097806334495544,-0.010192619636654854
3,Derecha,4,0.15017908811569214,0.6724066734313965,-0.016251375898718834
3,Derecha,5,0.20340290665626526,0.7602665424346924,-0.03209489956498146
3,Derecha,6,0.2293524444103241,0.640525758266449,-0.0528583899140358
3,Derecha,7,0.24972198903560638,0.5667917728424072,-0.06282343715429306
3,Derecha,8,0.26567888259887695,0.5120431780815125,-0.06740758568048477
3,Derecha,9,0.23989669978618622,0.7770206928253174,-0.04298485070466995
3,Derecha,10,0.26606321334838867,0.6444998979568481,-0.06126435101032257
3,Derecha,11,0.28458380699157715,0.5628728270530701,-0.06935326755046844
3,Derecha,12,0.29876792430877686,0.4987633228302002,-0.07388658076524734
3,Derecha,13,0.2794150114059448,0.7976998686790466,-0.0522654764354229
3,Derecha,14,0.30165261030197144,0.6727558374404907,-0.06822705268859863
3,Derecha,15,0.31689688563346863,0.5957095623016357,-0.07550514489412308
3,Derecha,16,0.3280572295188904,0.5364975929260254,-0.07941579818725586
3,Derecha,17,0.31879374384880066,0.8203575015068054,-0.06067507341504097
3,Derecha,18,0.33898240327835083,0.7269871830940247,-0.07461930066347122
3,Derecha,19,0.35027286410331726,0.6704123020172119,-0.07924344390630722
3,Derecha,20,0.35992589592933655,0.6231144666671753,-0.08111996203660965
